geneID	txID	gene	transcript
gene-Prdm4	rna-XM_011243583	1	NA
gene-Prdm4	rna-XM_017314116	1	NA
gene-Prdm4	rna-XM_030245304	1	NA
gene-Fbxo7	rna-XM_011243556	1	NA
gene-Fbxo7	rna-NM_153195	1	NA
gene-Fbxo7	rna-NM_001347151	1	NA
gene-Ttc41	rna-XM_006512999	1	NA
gene-Ttc41	rna-NM_153595	1	NA
gene-Nt5dc3	rna-NM_175331	1	NA
gene-Nt5dc3	rna-XM_036155484	1	NA
gene-Igf1	rna-NM_001111275	0.614540085077998	NA
gene-Igf1	rna-NM_010512	0.614540085077998	NA
gene-Nup37	rna-NM_027191	1	NA
gene-Nup37	rna-NM_028334	1	NA
gene-Washc3	rna-NM_001122960	1	NA
gene-Washc3	rna-NM_026070	1	NA
gene-Gnptab	rna-NM_001004164	0.290924175405947	NA
gene-Gnptab	rna-NM_001421317	0.290924175405947	NA
gene-Gnptab	rna-NM_001421319	0.290924175405947	NA
gene-Chpt1	rna-XR_003948646	0.968488727637756	NA
gene-Chpt1	rna-XR_003948644	0.968488727637756	NA
gene-Chpt1	rna-NM_144807	0.968488727637756	NA
gene-Arl1	rna-XM_030244800	1	NA
gene-Arl1	rna-NM_025859	1	NA
gene-Ano4	rna-XM_036155818	0.576766082970081	NA
gene-Ano4	rna-XM_030245123	0.576766082970081	NA
gene-Ano4	rna-XM_006513759	0.576766082970081	NA
gene-Ano4	rna-NM_001277188	0.576766082970081	NA
gene-Ano4	rna-NR_102339	0.576766082970081	NA
gene-Gas2l3	rna-NM_001033331	1	NA
gene-Gas2l3	rna-NM_001079876	1	NA
gene-Scyl2	rna-NM_001358843	1	NA
gene-Scyl2	rna-NM_198021	1	NA
gene-Scyl2	rna-XM_011243394	1	NA
gene-Actr6	rna-XM_006513966	1	NA
gene-Actr6	rna-NM_025914	1	NA
gene-Bltp3b	rna-XR_380453	0.0587845086560717	NA
gene-Bltp3b	rna-NM_029166	0.0587845086560717	NA
gene-Bltp3b	rna-XM_006514264	0.0587845086560717	NA
gene-Anks1b	rna-NM_001128086	0.317547790860151	NA
gene-Anks1b	rna-NM_001359241	0.317547790860151	NA
gene-Anks1b	rna-NM_001177397	0.317547790860151	NA
gene-Anks1b	rna-XM_030245377	0.317547790860151	NA
gene-Anks1b	rna-NM_181398	0.317547790860151	NA
gene-Apaf1	rna-XM_036155562	0.00586269070017388	0.00104377430208733
gene-Apaf1	rna-NM_001042558	0.00586269070017388	0.477624442380926
gene-Apaf1	rna-NM_009684	0.00586269070017388	0.274167806751147
gene-Ikbip	rna-NM_026166	1	NA
gene-Ikbip	rna-NM_027078	1	NA
gene-Slc25a3	rna-NM_133668	1	NA
gene-Slc25a3	rna-XM_006513371	1	NA
gene-Tmpo	rna-NM_001080129	0.11312162100062	NA
gene-Tmpo	rna-NM_001080130	0.11312162100062	NA
gene-Tmpo	rna-NM_001080132	0.11312162100062	NA
gene-Tmpo	rna-NM_011605	0.11312162100062	NA
gene-Cfap54	rna-NM_001347060	1	NA
gene-Cfap54	rna-XM_017314190	1	NA
gene-Cdk17	rna-NM_146239	1	NA
gene-Cdk17	rna-XM_006513626	1	NA
gene-Gm32604	rna-XR_004936382	1	NA
gene-Gm32604	rna-XR_004936383	1	NA
gene-Lta4h	rna-NM_001313897	1	NA
gene-Lta4h	rna-NM_008517	1	NA
gene-Metap2	rna-NM_019648	0.0508333897221148	NA
gene-Metap2	rna-XM_006513897	0.0508333897221148	NA
gene-Vezt	rna-NM_001304720	1	NA
gene-Vezt	rna-NM_001304575	1	NA
gene-Vezt	rna-NM_172538	1	NA
gene-Nr2c1	rna-XR_004936172	0.884596978695394	NA
gene-Nr2c1	rna-NM_011629	0.884596978695394	NA
gene-Nr2c1	rna-XM_006513592	0.884596978695394	NA
gene-Tmcc3	rna-XM_030245122	1	NA
gene-Tmcc3	rna-NM_172051	1	NA
gene-Cep83	rna-XR_004936303	1	NA
gene-Cep83	rna-NM_029852	1	NA
gene-Cradd	rna-NM_001330138	0.664010259834758	NA
gene-Cradd	rna-XM_006513181	0.664010259834758	NA
gene-Cradd	rna-NM_001330141	0.664010259834758	NA
gene-Cradd	rna-NM_001330175	0.664010259834758	NA
gene-Cradd	rna-NM_009950	0.664010259834758	NA
gene-Socs2	rna-XM_017313902	1	NA
gene-Socs2	rna-NM_007706	1	NA
gene-Ube2n	rna-NM_080560	0.227457234213291	NA
gene-Ube2n	rna-XM_006514344	0.227457234213291	NA
gene-Nudt4	rna-NM_001358996	1	NA
gene-Nudt4	rna-NM_027722	1	NA
gene-Atp2b1	rna-NM_001359506	0.806177967365509	NA
gene-Atp2b1	rna-NM_001359508	0.806177967365509	NA
gene-Atp2b1	rna-NM_026482	0.806177967365509	NA
gene-Poc1b	rna-NM_027740	1	NA
gene-Poc1b	rna-NR_153333	1	NA
gene-Tmtc3	rna-NM_001110013	1	NA
gene-Tmtc3	rna-XR_004936178	1	NA
gene-Tmtc3	rna-XM_006513630	1	NA
gene-Rlig1	rna-NM_175128	1	NA
gene-Rlig1	rna-XM_006514028	1	NA
gene-Mgat4c	rna-NM_001205098	1	NA
gene-Mgat4c	rna-XM_006514002	1	NA
gene-Mgat4c	rna-NM_001162368	1	NA
gene-Nts	rna-NM_024435	0.665010287136019	NA
gene-Nts	rna-XM_006513992	0.665010287136019	NA
gene-Rassf9	rna-NM_146240	0.28143798364126	NA
gene-Rassf9	rna-XM_036155781	0.28143798364126	NA
gene-Rassf9	rna-XM_006513632	0.28143798364126	NA
gene-Slc6a15	rna-NM_001252330	1	NA
gene-Slc6a15	rna-NM_001358821	1	NA
gene-Tmtc2	rna-XR_004936194	1	NA
gene-Tmtc2	rna-NM_177368	1	NA
gene-Mettl25	rna-XM_030245037	0.279574587394133	NA
gene-Mettl25	rna-NM_001359640	0.279574587394133	NA
gene-Mettl25	rna-NM_207522	0.279574587394133	NA
gene-Mettl25	rna-XM_030245031	0.279574587394133	NA
gene-Mettl25	rna-XR_004936164	0.279574587394133	NA
gene-Mettl25	rna-XR_871709	0.279574587394133	NA
gene-Ppfia2	rna-NM_001205341	0.461731426817657	NA
gene-Ppfia2	rna-NM_001359672	0.461731426817657	NA
gene-Ppfia2	rna-NM_001359673	0.461731426817657	NA
gene-Ppfia2	rna-NM_177373	0.461731426817657	NA
gene-Ppp1r12a	rna-XM_006513329	1	NA
gene-Ppp1r12a	rna-NM_001368736	1	NA
gene-Pawr	rna-NM_054056	1	NA
gene-Pawr	rna-XM_036155514	1	NA
gene-Syt1	rna-XM_006513448	0.000470863932154478	0
gene-Syt1	rna-NM_009306	0.000470863932154478	0
gene-Nav3	rna-NM_001368815	0.227338387845396	NA
gene-Nav3	rna-XM_006513679	0.227338387845396	NA
gene-Nav3	rna-XM_017313945	0.227338387845396	NA
gene-Nav3	rna-XM_036155788	0.227338387845396	NA
gene-E2f7	rna-NM_001358560	0.0305336139876791	0
gene-E2f7	rna-NM_178609	0.0305336139876791	0
gene-Zdhhc17	rna-NM_001359622	1	NA
gene-Zdhhc17	rna-XM_030245125	1	NA
gene-Zdhhc17	rna-NM_001359624	1	NA
gene-Osbpl8	rna-NM_175489	9.64252061599175e-08	5.68281160940851e-09
gene-Osbpl8	rna-XM_006513637	9.64252061599175e-08	0.0601498949540417
gene-Osbpl8	rna-XM_006513638	9.64252061599175e-08	1
gene-Nap1l1	rna-XM_030245178	0.915600754600272	NA
gene-Nap1l1	rna-NM_001358932	0.915600754600272	NA
gene-Nap1l1	rna-NM_015781	0.915600754600272	NA
gene-Kcnc2	rna-XM_006513693	0.857551527375123	NA
gene-Kcnc2	rna-XM_011243455	0.857551527375123	NA
gene-Kcnc2	rna-NM_001025581	0.857551527375123	NA
gene-Kcnc2	rna-XM_030245096	0.857551527375123	NA
gene-Kcnc2	rna-NM_001359753	0.857551527375123	NA
gene-Kcnc2	rna-XM_036155792	0.857551527375123	NA
gene-Tmem19	rna-NM_001359470	1	NA
gene-Tmem19	rna-NM_001359471	1	NA
gene-Tmem19	rna-NM_133683	1	NA
gene-Tmem19	rna-NM_001359472	1	NA
gene-Zfc3h1	rna-NM_001033261	0.833752288238816	NA
gene-Zfc3h1	rna-XM_036155758	0.833752288238816	NA
gene-Ptprr	rna-XM_006513382	1	NA
gene-Ptprr	rna-NM_011217	1	NA
gene-Ptprr	rna-NM_001161838	1	NA
gene-Ptprb	rna-XM_006513378	1	NA
gene-Ptprb	rna-XM_036155698	1	NA
gene-Ptprb	rna-NM_029928	1	NA
gene-Cnot2	rna-NM_001359251	0.29451847711097	NA
gene-Cnot2	rna-NM_001037846	0.29451847711097	NA
gene-Cnot2	rna-NM_001037847	0.29451847711097	NA
gene-Cnot2	rna-NM_028082	0.29451847711097	NA
gene-Rab3ip	rna-NM_001003950	0.816684279607594	NA
gene-Rab3ip	rna-NM_001359645	0.816684279607594	NA
gene-Cpsf6	rna-XM_030245172	0.998360657386418	NA
gene-Cpsf6	rna-XR_003948730	0.998360657386418	NA
gene-Cpsf6	rna-XR_004936221	0.998360657386418	NA
gene-Cpsf6	rna-NM_001013391	0.998360657386418	NA
gene-Cpm	rna-NM_027468	1	NA
gene-Cpm	rna-XM_006514090	1	NA
gene-Mdm2	rna-NM_001288586	1	NA
gene-Mdm2	rna-NM_010786	1	NA
gene-Nup107	rna-NM_001418949	1	NA
gene-Nup107	rna-NM_134010	1	NA
gene-Mdm1	rna-NM_001162904	0.690776855825661	NA
gene-Mdm1	rna-NM_148922	0.690776855825661	NA
gene-Mdm1	rna-XM_030244930	0.690776855825661	NA
gene-Mdm1	rna-XM_030244932	0.690776855825661	NA
gene-Mdm1	rna-XM_036155660	0.690776855825661	NA
gene-Dyrk2	rna-XM_011243552	0.0343968768454876	0
gene-Dyrk2	rna-NM_001014390	0.0343968768454876	0
gene-Grip1	rna-XM_036156052	1	NA
gene-Grip1	rna-NM_133442	1	NA
gene-Grip1	rna-NM_001277293	1	NA
gene-Grip1	rna-XM_036156056	1	NA
gene-Grip1	rna-XM_036156053	1	NA
gene-Grip1	rna-NM_001277294	1	NA
gene-Lemd3	rna-NM_001081193	0.818900201505717	NA
gene-Lemd3	rna-XR_001779544	0.818900201505717	NA
gene-Rassf3	rna-XM_011243388	1	NA
gene-Rassf3	rna-NM_138956	1	NA
gene-Xpot	rna-NM_001081056	1	NA
gene-Xpot	rna-NM_001359618	1	NA
gene-Kics2	rna-NM_001359720	0.0401517090160823	0
gene-Kics2	rna-NM_173022	0.0401517090160823	0
gene-Srgap1	rna-NM_001242411	1	NA
gene-Srgap1	rna-XR_003948581	1	NA
gene-Rxylt1	rna-NM_153059	1	NA
gene-Rxylt1	rna-XM_006513556	1	NA
gene-Ppm1h	rna-NM_001110218	1	NA
gene-Ppm1h	rna-XM_036155809	1	NA
gene-Mon2	rna-XM_006513972	0.00147401309131892	1
gene-Mon2	rna-XM_017314065	0.00147401309131892	1
gene-Mon2	rna-XR_380429	0.00147401309131892	0.545519020610248
gene-Mon2	rna-NM_001163024	0.00147401309131892	0.000626019229155065
gene-Mon2	rna-NM_153395	0.00147401309131892	1
gene-Usp15	rna-NM_001301628	0.0164866983670897	1
gene-Usp15	rna-NM_027604	0.0164866983670897	0.0144691853930393
gene-Usp15	rna-XM_006513225	0.0164866983670897	1
gene-Usp15	rna-XM_006513227	0.0164866983670897	1
gene-Usp15	rna-XM_036155615	0.0164866983670897	1
gene-Usp15	rna-XM_006513228	0.0164866983670897	1
gene-Tafa2	rna-NM_001252387	0.923028016967326	NA
gene-Tafa2	rna-NM_182807	0.923028016967326	NA
gene-Tafa2	rna-NR_045514	0.923028016967326	NA
gene-Tafa2	rna-NR_153334	0.923028016967326	NA
gene-Tafa2	rna-XM_036155794	0.923028016967326	NA
gene-Slc16a7	rna-NM_001358915	1	NA
gene-Slc16a7	rna-XM_006513406	1	NA
gene-Slc16a7	rna-XM_006513410	1	NA
gene-Atp23	rna-XR_003948791	0.29604153460404	NA
gene-Atp23	rna-NM_001159559	0.29604153460404	NA
gene-Atp23	rna-NM_001358969	0.29604153460404	NA
gene-Atp23	rna-NM_001358970	0.29604153460404	NA
gene-Ctdsp2	rna-NM_001113470	1	NA
gene-Ctdsp2	rna-NM_146012	1	NA
gene-Mettl1	rna-XM_006513312	1	NA
gene-Mettl1	rna-NM_010792	1	NA
gene-Agap2	rna-XM_006513563	0.00573899629542189	0
gene-Agap2	rna-NM_001033263	0.00573899629542189	0
gene-Os9	rna-NM_001171026	1	NA
gene-Os9	rna-NM_177614	1	NA
gene-B4galnt1	rna-NM_008080	0.397089969621277	NA
gene-B4galnt1	rna-XM_017313803	0.397089969621277	NA
gene-B4galnt1	rna-NM_027739	0.397089969621277	NA
gene-Arhgef25	rna-NM_001358557	1	NA
gene-Arhgef25	rna-XM_030245177	1	NA
gene-Dtx3	rna-NM_001368332	0.657034763208276	NA
gene-Dtx3	rna-NM_030714	0.657034763208276	NA
gene-Dtx3	rna-XM_006514337	0.657034763208276	NA
gene-Dctn2	rna-NM_001190453	0.408627974335302	NA
gene-Dctn2	rna-NM_001190454	0.408627974335302	NA
gene-Dctn2	rna-NM_027151	0.408627974335302	NA
gene-Mbd6	rna-XM_030244826	1	NA
gene-Mbd6	rna-NM_001379570	1	NA
gene-Mbd6	rna-NM_001379571	1	NA
gene-Mbd6	rna-NM_001347171	1	NA
gene-Mbd6	rna-XR_003948577	1	NA
gene-Mbd6	rna-XR_003948578	1	NA
gene-Ddit3	rna-NM_001290183	1	NA
gene-Ddit3	rna-NM_007837	1	NA
gene-Mars1	rna-XM_036155760	0.320779808885201	NA
gene-Mars1	rna-NM_001003913	0.320779808885201	NA
gene-Mars1	rna-NM_001171582	0.320779808885201	NA
gene-R3hdm2	rna-XM_006514158	0.783697891607436	NA
gene-R3hdm2	rna-XM_006514152	0.783697891607436	NA
gene-R3hdm2	rna-XM_030245291	0.783697891607436	NA
gene-R3hdm2	rna-XM_030245289	0.783697891607436	NA
gene-R3hdm2	rna-XM_030245295	0.783697891607436	NA
gene-Shmt2	rna-NM_001252316	1	NA
gene-Shmt2	rna-NM_028230	1	NA
gene-Nab2	rna-NM_001122895	0.898231344059151	NA
gene-Nab2	rna-NM_008668	0.898231344059151	NA
gene-Nemp1	rna-NM_173732	0.317426636905373	NA
gene-Nemp1	rna-NM_001113211	0.317426636905373	NA
gene-Nemp1	rna-XM_011243393	0.317426636905373	NA
gene-Baz2a	rna-XM_006513115	1	NA
gene-Baz2a	rna-NM_054078	1	NA
gene-Baz2a	rna-XM_030244831	1	NA
gene-Baz2a	rna-XM_030244834	1	NA
gene-Baz2a	rna-XM_011243287	1	NA
gene-Timeless	rna-NM_001136082	1	NA
gene-Timeless	rna-NM_001164080	1	NA
gene-Timeless	rna-NM_001164081	1	NA
gene-Timeless	rna-XM_030245050	1	NA
gene-Pan2	rna-NM_001252326	0.385579760708614	NA
gene-Pan2	rna-NM_001358822	0.385579760708614	NA
gene-Pan2	rna-NM_133992	0.385579760708614	NA
gene-Coq10a	rna-NM_001416567	0.908704126103929	NA
gene-Coq10a	rna-NM_001374700	0.908704126103929	NA
gene-Nabp2	rna-NM_001358973	1	NA
gene-Nabp2	rna-NM_027257	1	NA
gene-Smarcc2	rna-NM_001114096	0.427240243346804	NA
gene-Smarcc2	rna-NM_001114097	0.427240243346804	NA
gene-Smarcc2	rna-NM_198160	0.427240243346804	NA
gene-Myl6	rna-NM_001317218	0.157860739055959	NA
gene-Myl6	rna-NM_010860	0.157860739055959	NA
gene-A430046D13Rik	rna-NR_131150	1	NA
gene-A430046D13Rik	rna-NR_131151	1	NA
gene-Ikzf4	rna-XM_011243440	0.0668938360936594	NA
gene-Ikzf4	rna-XM_006513612	0.0668938360936594	NA
gene-Ikzf4	rna-XM_030245075	0.0668938360936594	NA
gene-Ikzf4	rna-XM_036155766	0.0668938360936594	NA
gene-Ikzf4	rna-XM_030245074	0.0668938360936594	NA
gene-Ikzf4	rna-NM_001358537	0.0668938360936594	NA
gene-Ikzf4	rna-NM_011772	0.0668938360936594	NA
gene-Ikzf4	rna-XM_006513616	0.0668938360936594	NA
gene-Cdk2	rna-XM_030244853	1	NA
gene-Cdk2	rna-NM_016756	1	NA
gene-Cdk2	rna-NM_183417	1	NA
gene-Dgka	rna-XM_011243351	0.304219229290187	NA
gene-Dgka	rna-XM_036155574	0.304219229290187	NA
gene-Dgka	rna-NM_016811	0.304219229290187	NA
gene-Dgka	rna-NM_001358745	0.304219229290187	NA
gene-Dgka	rna-NM_001358746	0.304219229290187	NA
gene-Pym1	rna-NM_001170869	0.982224246036448	NA
gene-Pym1	rna-NM_001253704	0.982224246036448	NA
gene-Tmem198b	rna-NM_001358266	0.43432901211398	NA
gene-Tmem198b	rna-NM_178066	0.43432901211398	NA
gene-Tmem198b	rna-XM_030245321	0.43432901211398	NA
gene-Ormdl2	rna-NM_001359169	1	NA
gene-Ormdl2	rna-NM_024180	1	NA
gene-Sarnp	rna-NM_001359403	0.204377729440304	NA
gene-Sarnp	rna-NM_001359406	0.204377729440304	NA
gene-Sarnp	rna-NM_025364	0.204377729440304	NA
gene-Rdh5	rna-NM_001358527	1	NA
gene-Rdh5	rna-XR_003948629	1	NA
gene-Itga7	rna-XM_006513270	1	NA
gene-Itga7	rna-XM_030244914	1	NA
gene-Itga7	rna-NM_008398	1	NA
gene-Sfi1	rna-XM_036157102	0.887616013315613	NA
gene-Sfi1	rna-XM_006514898	0.887616013315613	NA
gene-Sfi1	rna-XM_030246434	0.887616013315613	NA
gene-Sfi1	rna-XR_004937058	0.887616013315613	NA
gene-Sfi1	rna-XR_004937061	0.887616013315613	NA
gene-Eif4enif1	rna-NM_023743	1	NA
gene-Eif4enif1	rna-XM_006514841	1	NA
gene-Eif4enif1	rna-XM_017314806	1	NA
gene-Patz1	rna-NM_001253690	1	NA
gene-Patz1	rna-NM_019574	1	NA
gene-Limk2	rna-NM_173053	0.606593914260095	NA
gene-Limk2	rna-NM_001402864	0.606593914260095	NA
gene-Limk2	rna-NM_001402863	0.606593914260095	NA
gene-Limk2	rna-NM_001402860	0.606593914260095	NA
gene-8430429K09Rik	rna-NR_045275	0.294682846203773	NA
gene-8430429K09Rik	rna-NR_045276	0.294682846203773	NA
gene-Pla2g3	rna-XM_006514690	0.632484070756453	NA
gene-Pla2g3	rna-NM_172791	0.632484070756453	NA
gene-Pla2g3	rna-XM_036156650	0.632484070756453	NA
gene-Pla2g3	rna-XM_030245957	0.632484070756453	NA
gene-Inpp5j	rna-NM_172439	1	NA
gene-Inpp5j	rna-XM_030245619	1	NA
gene-Smtn	rna-NM_013870	0.0666315037238307	NA
gene-Smtn	rna-NM_001425501	0.0666315037238307	NA
gene-Tug1	rna-NM_001396521	0.467600186266824	NA
gene-Tug1	rna-NR_002321	0.467600186266824	NA
gene-Morc2a	rna-XM_011243775	1	NA
gene-Morc2a	rna-XM_006514871	1	NA
gene-Morc2a	rna-NM_001159288	1	NA
gene-Morc2a	rna-NM_001363202	1	NA
gene-Osbp2	rna-NM_001363164	1	NA
gene-Osbp2	rna-XM_030246390	1	NA
gene-Osbp2	rna-XM_030246391	1	NA
gene-Osbp2	rna-NM_152818	1	NA
gene-4921536K21Rik	rna-XR_001780041	1	NA
gene-4921536K21Rik	rna-NM_026150	1	NA
gene-Tcn2	rna-NM_015749	0.705933060949107	NA
gene-Tcn2	rna-NM_001130458	0.705933060949107	NA
gene-Tcn2	rna-XM_006514610	0.705933060949107	NA
gene-Tcn2	rna-XM_006514611	0.705933060949107	NA
gene-Gal3st1	rna-NM_001177703	1	NA
gene-Gal3st1	rna-NM_016922	1	NA
gene-Gal3st1	rna-XM_006514756	1	NA
gene-Sec14l3	rna-NM_001029937	1	NA
gene-Sec14l3	rna-XM_011243730	1	NA
gene-Rnf215	rna-NM_001363143	0.476772953032898	NA
gene-Rnf215	rna-NM_027859	0.476772953032898	NA
gene-Ccdc157	rna-XM_011243673	1	NA
gene-Ccdc157	rna-XM_011243675	1	NA
gene-Ccdc157	rna-NM_001164620	1	NA
gene-Ccdc157	rna-XM_011243677	1	NA
gene-Ccdc157	rna-XM_036156516	1	NA
gene-Mtmr3	rna-XM_036157037	0.853407405470147	NA
gene-Mtmr3	rna-NM_028860	0.853407405470147	NA
gene-Mtmr3	rna-NM_001373897	0.853407405470147	NA
gene-Ascc2	rna-XR_380985	1	NA
gene-Ascc2	rna-NM_029291	1	NA
gene-Zmat5	rna-NM_001356390	1	NA
gene-Zmat5	rna-NM_026015	1	NA
gene-Nf2	rna-NM_001252250	0.570707756402598	NA
gene-Nf2	rna-NM_001361675	0.570707756402598	NA
gene-Nf2	rna-NM_001361677	0.570707756402598	NA
gene-Nf2	rna-NM_010898	0.570707756402598	NA
gene-Thoc5	rna-NM_001418151	1	NA
gene-Thoc5	rna-NM_172438	1	NA
gene-Ap1b1	rna-XM_030245486	0.104778477854897	NA
gene-Ap1b1	rna-NM_001355660	0.104778477854897	NA
gene-Ap1b1	rna-NM_007454	0.104778477854897	NA
gene-Gas2l1	rna-NM_001190408	1	NA
gene-Gas2l1	rna-NM_144560	1	NA
gene-Ewsr1	rna-NM_001283061	1	NA
gene-Ewsr1	rna-NM_001362614	1	NA
gene-Ewsr1	rna-NM_007968	1	NA
gene-Ewsr1	rna-NM_001283063	1	NA
gene-Rhbdd3	rna-NM_001290492	1	NA
gene-Rhbdd3	rna-NM_177370	1	NA
gene-Rhbdd3	rna-XM_030246061	1	NA
gene-Rhbdd3	rna-XM_036156745	1	NA
gene-Emid1	rna-XM_006514524	1	NA
gene-Emid1	rna-NM_001371004	1	NA
gene-Emid1	rna-NM_001371000	1	NA
gene-Emid1	rna-NM_001371003	1	NA
gene-Emid1	rna-NM_080595	1	NA
gene-Emid1	rna-XM_030245552	1	NA
gene-Emid1	rna-XM_011243663	1	NA
gene-Znrf3	rna-NM_001290501	1	NA
gene-Znrf3	rna-NM_001080924	1	NA
gene-Urgcp	rna-NM_001077661	1	NA
gene-Urgcp	rna-XM_036157006	1	NA
gene-Urgcp	rna-XM_011243757	1	NA
gene-Dbnl	rna-NM_001146309	1	NA
gene-Dbnl	rna-NM_013810	1	NA
gene-Polm	rna-XM_030246158	0.736160926395678	NA
gene-Polm	rna-XM_006514758	0.736160926395678	NA
gene-Polm	rna-NM_017401	0.736160926395678	NA
gene-Polm	rna-XM_036156852	0.736160926395678	NA
gene-Aebp1	rna-NM_001291857	1	NA
gene-Aebp1	rna-NM_009636	1	NA
gene-Gck	rna-XM_036156199	0.570422068795254	NA
gene-Gck	rna-XM_006514444	0.570422068795254	NA
gene-Gck	rna-NM_010292	0.570422068795254	NA
gene-Camk2b	rna-NM_001417431	1	NA
gene-Camk2b	rna-NM_001417435	1	NA
gene-Camk2b	rna-NM_001417436	1	NA
gene-Camk2b	rna-NM_007595	1	NA
gene-Nudcd3	rna-NM_001363446	1	NA
gene-Nudcd3	rna-NM_173748	1	NA
gene-Ddx56	rna-NM_026538	1	NA
gene-Ddx56	rna-NR_184554	1	NA
gene-Ddx56	rna-XR_004936989	1	NA
gene-Ogdh	rna-NM_001252283	0.66077358044575	NA
gene-Ogdh	rna-XM_030245651	0.66077358044575	NA
gene-Ogdh	rna-XM_006514582	0.66077358044575	NA
gene-Ogdh	rna-XM_030245648	0.66077358044575	NA
gene-Zmiz2	rna-XM_030246144	0.963806152167678	NA
gene-Zmiz2	rna-NM_028601	0.963806152167678	NA
gene-Zmiz2	rna-NM_001005867	0.963806152167678	NA
gene-Zmiz2	rna-NM_001425569	0.963806152167678	NA
gene-Zmiz2	rna-NM_001425570	0.963806152167678	NA
gene-Zmiz2	rna-NM_001425571	0.963806152167678	NA
gene-Ccm2	rna-NM_001190343	1	NA
gene-Ccm2	rna-NM_146014	1	NA
gene-Nacad	rna-XR_380961	1	NA
gene-Nacad	rna-NM_001081652	1	NA
gene-Tbrg4	rna-NM_001130457	1	NA
gene-Tbrg4	rna-NM_134011	1	NA
gene-Tbrg4	rna-XM_011243672	1	NA
gene-Tbrg4	rna-XM_006514607	1	NA
gene-Tns3	rna-XM_006514743	0.543894012490393	NA
gene-Tns3	rna-XM_006514740	0.543894012490393	NA
gene-Tns3	rna-XR_380972	0.543894012490393	NA
gene-Hus1	rna-NM_001303610	1	NA
gene-Hus1	rna-NM_008316	1	NA
gene-Hus1	rna-XM_006514531	1	NA
gene-Vwc2	rna-XR_001780018	0.447055255912086	NA
gene-Vwc2	rna-XR_380971	0.447055255912086	NA
gene-Vwc2	rna-XM_036156760	0.447055255912086	NA
gene-Vwc2	rna-NM_177033	0.447055255912086	NA
gene-Ikzf1	rna-NM_001404494	0.764929672901417	NA
gene-Ikzf1	rna-NM_001404492	0.764929672901417	NA
gene-Ikzf1	rna-NM_001025597	0.764929672901417	NA
gene-Ikzf1	rna-NM_001404493	0.764929672901417	NA
gene-Fignl1	rna-NM_001163360	1	NA
gene-Fignl1	rna-NM_001425651	1	NA
gene-Fignl1	rna-NM_021891	1	NA
gene-Cobl	rna-NM_001282993	0.126042004649231	NA
gene-Cobl	rna-NM_001401095	0.126042004649231	NA
gene-Cobl	rna-NM_001401096	0.126042004649231	NA
gene-Cobl	rna-NM_001401097	0.126042004649231	NA
gene-Cobl	rna-NM_172496	0.126042004649231	NA
gene-Cobl	rna-XM_011243653	0.126042004649231	NA
gene-Vstm2a	rna-NM_001290539	1	NA
gene-Vstm2a	rna-NM_001363461	1	NA
gene-Vstm2a	rna-NM_145967	1	NA
gene-Egfr	rna-XM_036156288	0.228933534494712	NA
gene-Egfr	rna-NM_007912	0.228933534494712	NA
gene-Egfr	rna-NM_207655	0.228933534494712	NA
gene-Fbxo48	rna-XM_006514732	0.104359035240441	NA
gene-Fbxo48	rna-XM_006514731	0.104359035240441	NA
gene-Fbxo48	rna-XM_017314603	0.104359035240441	NA
gene-Fbxo48	rna-XM_006514728	0.104359035240441	NA
gene-Fbxo48	rna-XM_017314602	0.104359035240441	NA
gene-Etaa1	rna-NM_001362970	1	NA
gene-Etaa1	rna-NM_026576	1	NA
gene-Meis1	rna-NM_001193271	0.598661152904472	NA
gene-Meis1	rna-XM_030245628	0.598661152904472	NA
gene-Meis1	rna-XR_001779899	0.598661152904472	NA
gene-Spred2	rna-NM_033523	0.643288631155649	NA
gene-Spred2	rna-XM_036156236	0.643288631155649	NA
gene-Gm39603	rna-XR_872271	1	NA
gene-Gm39603	rna-XR_872273	1	NA
gene-Sertad2	rna-NM_001362867	0.45890045849721	NA
gene-Sertad2	rna-NM_021372	0.45890045849721	NA
gene-Sertad2	rna-NM_001038625	0.45890045849721	NA
gene-Sertad2	rna-XM_036156871	0.45890045849721	NA
gene-Aftph	rna-NM_001290545	1	NA
gene-Aftph	rna-NM_181411	1	NA
gene-Aftph	rna-XM_006514625	1	NA
gene-Lgalsl	rna-NM_173752	1	NA
gene-Lgalsl	rna-XM_030245782	1	NA
gene-Vps54	rna-NM_001290628	0.577671436890752	NA
gene-Vps54	rna-NM_139061	0.577671436890752	NA
gene-Vps54	rna-XR_380966	0.577671436890752	NA
gene-Vps54	rna-XM_030246004	0.577671436890752	NA
gene-Vps54	rna-XM_006514699	0.577671436890752	NA
gene-Ugp2	rna-NM_139297	1	NA
gene-Ugp2	rna-NM_001290634	1	NA
gene-Mdh1	rna-NM_001316675	1	NA
gene-Mdh1	rna-NM_008618	1	NA
gene-Wdpcp	rna-XM_030245786	0.297933016397654	NA
gene-Wdpcp	rna-NM_145425	0.297933016397654	NA
gene-Ehbp1	rna-NM_153078	0.440465449793956	NA
gene-Ehbp1	rna-XM_036156528	0.440465449793956	NA
gene-Ehbp1	rna-XM_017314438	0.440465449793956	NA
gene-Ehbp1	rna-XM_036156525	0.440465449793956	NA
gene-Ehbp1	rna-XM_036156523	0.440465449793956	NA
