"","Gene","Event_Type","Chromosome","Coordinates","Strand","dPSI_PE-Ctrl","p-val_PE-Ctrl","-log10(p-adj PE-Ctrl)","regulation"
"8448","Magi2_and_gene-Gm54322_and_gene-Gm23570","SE","NC_000071.7","20866350-20872882:20872935-20907068","+",-0.0042485091,0.3939185814,0.404593532749746,"not significant"
"8449","Magi3","SE","NC_000069.7","103923384-103923918:103924008-103924817","-",-0.0015524793,0.3511488511,0.454508748183894,"not significant"
"8450","Magohb","SE","NC_000072.7","131266410-131268704:131268903-131270035","-",-0.0026462114,0.3996003996,0.398374086151791,"not significant"
"8451","Mal","SE","NC_000068.8","127480634-127482141:127482308-127497961","-",-0.1698077914,0.1848151848,0.733262349111987,"not significant"
"8452","Malsu1","SE","NC_000072.7","49051037-49052020:49052198-49059779","+",0.0134878988,0.2892107892,0.538785509432065,"not significant"
"8453","Malt1","SE","NC_000084.7","65582089-65582646:65582678-65584618","+",0.1403828802,0.3076923077,0.511883360968017,"not significant"
"8454","Malt1","SE","NC_000084.7","65586775-65589828:65589906-65591240","+",0.0460036757,0.3076923077,0.511883360968017,"not significant"
"8455","Malt1","SE","NC_000084.7","65591443-65592746:65592809-65595807","+",0,0.3076923077,0.511883360968017,"not significant"
"8456","Malt1","SE","NC_000084.7","65603609-65606071:65606228-65608204","+",-0.0256169923,0.3076923077,0.511883360968017,"not significant"
"8457","Maml1","SE","NC_000077.7","50157837-50181382:50181501-50182553","-",-0.0775468651,0.1573426573,0.803153519471441,"not significant"
"8458","Maml2_and_gene-Phxr4","SE","NC_000075.7","13298910-13384592:13384729-13531286","+",0.0035131285,0.2997002997,0.523312822760091,"not significant"
"8459","Maml2_and_gene-Phxr4","SE","NC_000075.7","13532971-13608470:13608673-13613540","+",-0.0307548206,0.2997002997,0.523312822760091,"not significant"
"8460","Mamld1","SE","NC_000086.8","70163000-70164964:70165074-70188816","+",0,0.3256743257,0.487216477377142,"not significant"
"8461","Mamld1","SE","NC_000086.8","70163000-70164964:70165074-70189792","+",-0.1897825798,0.2477522478,0.605982396569396,"not significant"
"8462","Mamld1","SE","NC_000086.8","70163000-70189792:70190041-70195796","+",-0.1690606871,0.2477522478,0.605982396569396,"not significant"
"8463","Man1a_and_gene-Gm53584","SE","NC_000076.7","53811108-53853119:53853213-53890511","-",0.0079323196,0.3441558442,0.463244851179953,"not significant"
"8464","Man1b1","SE","NC_000068.8","25224504-25228125:25228279-25231619","+",-0.0065759071,0.3416583417,0.46640797137023,"not significant"
"8465","Man1c1_and_gene-Mir6403","SE","NC_000070.7","134320676-134325421:134325552-134367598","-",-0.0018870283,0.3351648352,0.474741552928742,"not significant"
"8466","Man2a1","SE","NC_000083.7","64932446-64943479:64943650-64958191","+",0.0987098119,0.1623376623,0.789580712265182,"not significant"
"8467","Man2b1","SE","NC_000074.7","85810117-85811030:85811132-85811270","+",0.2246673418,0.1483516484,0.82870762368454,"not significant"
"8468","Man2b2","SE","NC_000071.7","36975041-36975806:36975996-36978226","-",0.0148916642,0.3061938062,0.5140035986161,"not significant"
"8469","Man2c1","SE","NC_000075.7","57040876-57041417:57041520-57042374","+",-0.0345346773,0.3636363636,0.439332693873692,"not significant"
"8470","Man2c1","SE","NC_000075.7","57042918-57043487:57043609-57043977","+",0.0019068856,0.3796203796,0.420650480885823,"not significant"
"8471","Man2c1","SE","NC_000075.7","57042918-57043524:57043609-57043977","+",0.0171361383,0.3787878788,0.421603926855934,"not significant"
"8472","Man2c1","SE","NC_000075.7","57045804-57046132:57046253-57046353","+",0.0249927187,0.3652597403,0.437398194005194,"not significant"
"8473","Man2c1","SE","NC_000075.7","57046992-57047138:57047248-57047483","+",0.2905747631,0.3285714286,0.483370203958899,"not significant"
"8474","Man2c1","SE","NC_000075.7","57046992-57047154:57047248-57047483","+",0.0340562469,0.3528138528,0.45245437116922,"not significant"
"8475","Man2c1","SE","NC_000075.7","57047248-57047483:57047587-57047666","+",0.0043504601,0.3796203796,0.420650480885823,"not significant"
"8476","Manba","SE","NC_000069.7","135217734-135218107:135218208-135223664","+",0.0137906824,0.2727272727,0.564271430481992,"not significant"
"8477","Manba","SE","NC_000069.7","135269110-135269440:135269558-135272249","+",0,0.2727272727,0.564271430481992,"not significant"
"8478","Maneal","SE","NC_000070.7","124751032-124752924:124753000-124754157","-",-0.1490609688,0.031968032,1.49528409872512,"skipped exon"
"8479","Map1lc3a","SE","NC_000068.8","155118566-155118878:155118933-155119018","+",0.0004294664,0.4190809191,0.377702112294826,"not significant"
"8480","Map1s","SE","NC_000074.7","71363693-71364014:71364170-71364490","+",0.0005886137,0.4020979021,0.395668192773165,"not significant"
"8481","Map1s","SE","NC_000074.7","71363693-71364490:71364572-71365157","+",0.021078415,0.4020979021,0.395668192773165,"not significant"
"8482","Map2_and_gene-Gm24729_and_gene-Gm25411","SE","NC_000067.7","66214654-66232278:66232340-66290821","+",0.1200928785,0.025974026,1.58546072907421,"included exon"
"8483","Map2_and_gene-Gm24729_and_gene-Gm25411","SE","NC_000067.7","66440680-66449733:66449978-66451566","+",0.001487567,0.3944805195,0.403974438544667,"not significant"
"8484","Map2_and_gene-Gm24729_and_gene-Gm25411","SE","NC_000067.7","66464687-66470686:66470778-66472673","+",0.0111740663,0.3149350649,0.501778982282554,"not significant"
"8485","Map2k3","SE","NC_000077.7","60835607-60836337:60836388-60837470","+",0.0182858042,0.3121878122,0.50558405578227,"not significant"
"8486","Map2k4_and_gene-Mir744_and_gene-Gm53682","SE","NC_000077.7","65610429-65626018:65626192-65647095","-",-0.0852287979,0.1433566434,0.84358217627796,"not significant"
"8487","Map2k4_and_gene-Mir744_and_gene-Gm53682","SE","NC_000077.7","65626192-65634149:65634291-65636378","-",-0.0412714025,0.3104895105,0.50795306733577,"not significant"
"8488","Map2k4_and_gene-Mir744_and_gene-Gm53682","SE","NC_000077.7","65626192-65634149:65634291-65647095","-",0.0006449434,0.4095904096,0.387650220749414,"not significant"
"8489","Map2k4_and_gene-Mir744_and_gene-Gm53682","SE","NC_000077.7","65626192-65647095:65647197-65678962","-",0.0128811979,0.3391608392,0.469594298812653,"not significant"
"8490","Map2k4_and_gene-Mir744_and_gene-Gm53682","SE","NC_000077.7","65647197-65666559:65666591-65678962","-",-0.102170293,0.1433566434,0.84358217627796,"not significant"
"8491","Map2k5_and_gene-Gm39355","SE","NC_000075.7","63101529-63104593:63104654-63124275","-",-0.0017979156,0.3951048951,0.403287589651004,"not significant"
"8492","Map2k5_and_gene-Gm39355","SE","NC_000075.7","63124307-63124621:63124647-63142571","-",-0.0024669827,0.3951048951,0.403287589651004,"not significant"
"8493","Map2k5_and_gene-Gm39355","SE","NC_000075.7","63124647-63142571:63142600-63164259","-",-0.0003880117,0.3951048951,0.403287589651004,"not significant"
"8494","Map2k5_and_gene-Gm39355","SE","NC_000075.7","63250738-63265275:63265342-63279019","-",0.0363890675,0.3951048951,0.403287589651004,"not significant"
"8495","Map2k7","SE","NC_000074.7","4289033-4290688:4290735-4293304","+",-0.0180297322,0.3696303696,0.432232353448006,"not significant"
"8496","Map3k10","SE","NC_000073.7","27361076-27362267:27362474-27362650","-",0.004753623,0.4040959041,0.393515551526626,"not significant"
"8497","Map3k10","SE","NC_000073.7","27363998-27364351:27364523-27367774","-",-0.0054334772,0.4040959041,0.393515551526626,"not significant"
"8498","Map3k10","SE","NC_000073.7","27363998-27364375:27364523-27367774","-",0.0362208108,0.4040959041,0.393515551526626,"not significant"
"8499","Map3k11","SE","NC_000085.7","5741016-5742962:5743049-5745189","+",0.0123748246,0.3591408591,0.444735182809827,"not significant"
"8500","Map3k12","SE","NC_000081.7","102414003-102416763:102416898-102417725","-",-0.0299921203,0.3779078065,0.42261413670205,"not significant"
"8501","Map3k12","SE","NC_000081.7","102414003-102417725:102417813-102418354","-",0.0076911796,0.3779078065,0.42261413670205,"not significant"
"8502","Map3k12","SE","NC_000081.7","102414003-102417725:102417832-102418354","-",0.0359798053,0.3779078065,0.42261413670205,"not significant"
"8503","Map3k12","SE","NC_000081.7","102414003-102418354:102418440-102425223","-",0.0027135825,0.3779078065,0.42261413670205,"not significant"
"8504","Map3k19","SE","NC_000067.7","127752134-127756793:127756836-127758008","-",-0.3668769966,0.1188811189,0.924887116017812,"not significant"
"8505","Map3k3","SE","NC_000077.7","106041244-106041835:106041966-106042444","+",-0.0321082663,0.3359140859,0.473771784487065,"not significant"
"8506","Map3k3","SE","NC_000077.7","106041966-106042444:106042573-106043043","+",-0.0212975409,0.3359140859,0.473771784487065,"not significant"
"8507","Map3k4","SE","NC_000083.7","12458957-12461537:12461692-12462387","-",0.0879888561,0.3566433566,0.447765861419922,"not significant"
"8508","Map3k4","SE","NC_000083.7","12491107-12496808:12496998-12537385","-",0.0084551246,0.3566433566,0.447765861419922,"not significant"
"8509","Map3k6","SE","NC_000070.7","132970268-132970364:132970387-132970622","+",-0.0031629578,0.1933066933,0.713753108139426,"not significant"
"8510","Map3k6","SE","NC_000070.7","132974812-132974892:132975025-132975324","+",0,0.1933066933,0.713753108139426,"not significant"
"8511","Map3k7","SE","NC_000070.7","31992516-31994874:31994954-32002089","+",0.0626583248,0.2097902098,0.678214782725132,"not significant"
"8512","Map3k7","SE","NC_000070.7","31992516-31994874:31995010-32002089","+",0.0003071254,0.4185814186,0.378220054493744,"not significant"
"8513","Map3k9","SE","NC_000078.7","81772608-81772976:81773104-81776457","-",0.0964176889,0.1236263736,0.907888869966362,"not significant"
"8514","Map3k9","SE","NC_000078.7","81772608-81774105:81774173-81776457","-",-0.1123513905,0.1236263736,0.907888869966362,"not significant"
"8515","Map3k9","SE","NC_000078.7","81772608-81774105:81774697-81776457","-",-0.0916547681,0.1576423576,0.80232707872261,"not significant"
"8516","Map4_and_gene-Gm4734","SE","NC_000075.7","109892191-109893296:109893517-109896553","+",0.0108558262,0.28714143,0.541904141107527,"not significant"
"8517","Map4_and_gene-Gm4734","SE","NC_000075.7","109898053-109900094:109900207-109901681","+",0.0999965407,0.1838161838,0.735616254508019,"not significant"
"8518","Map4_and_gene-Gm4734","SE","NC_000075.7","109898053-109901681:109901773-109907071","+",-0.041054425,0.2587412587,0.587134313467319,"not significant"
"8519","Map4_and_gene-Gm4734","SE","NC_000075.7","109908961-109910489:109910678-109910909","+",0.0286451147,0.2587412587,0.587134313467319,"not significant"
"8520","Map4_and_gene-Gm4734","SE","NC_000075.7","109908964-109910489:109910678-109910909","+",0.1390987654,0.2653346653,0.576206006840078,"not significant"
"8521","Map4k1","SE","NC_000073.7","28701094-28701174:28701263-28701345","+",0.1400377386,0.2897102897,0.538036079595787,"not significant"
"8522","Map4k1","SE","NC_000073.7","28701415-28701773:28701828-28702522","+",-0.0466738063,0.2897102897,0.538036079595787,"not significant"
"8523","Map4k3","SE","NC_000083.7","80900588-80902285:80902374-80904982","-",-0.0049963824,0.4230769231,0.373580662788904,"not significant"
"8524","Map4k3","SE","NC_000083.7","80923957-80925723:80925776-80925986","-",0.0002422714,0.4230769231,0.373580662788904,"not significant"
"8525","Map4k3","SE","NC_000083.7","80926024-80929827:80929859-80931485","-",-0.0186228551,0.4230769231,0.373580662788904,"not significant"
"8526","Map4k3","SE","NC_000083.7","80931543-80936715:80936777-80937844","-",0.0092413979,0.4230769231,0.373580662788904,"not significant"
"8527","Map4k3","SE","NC_000083.7","80963350-80971421:80971511-80988297","-",0.0077110254,0.4230769231,0.373580662788904,"not significant"
"8528","Map4k4","SE","NC_000067.7","40039909-40040590:40040751-40042917","+",-0.0598162694,0.3490146217,0.457156378225326,"not significant"
"8529","Map4k4","SE","NC_000067.7","40039909-40040590:40040751-40042923","+",-0.0519029987,0.3490146217,0.457156378225326,"not significant"
"8530","Map4k4","SE","NC_000067.7","40039909-40040590:40040751-40043967","+",-0.0661126767,0.3490146217,0.457156378225326,"not significant"
"8531","Map4k4","SE","NC_000067.7","40039909-40042917:40043147-40043967","+",-0.0333871619,0.3490146217,0.457156378225326,"not significant"
"8532","Map4k4","SE","NC_000067.7","40039909-40042923:40043147-40043967","+",0.020324744,0.3568306693,0.44753782544127,"not significant"
"8533","Map4k4","SE","NC_000067.7","40040751-40042917:40043147-40043967","+",-0.0018387759,0.3831168831,0.416668709213457,"not significant"
"8534","Map4k4","SE","NC_000067.7","40040751-40042923:40043147-40043967","+",-0.019492448,0.3568306693,0.44753782544127,"not significant"
"8535","Map4k4","SE","NC_000067.7","40046690-40047491:40047499-40048848","+",-0.010699548,0.3490146217,0.457156378225326,"not significant"
"8536","Map4k4","SE","NC_000067.7","40049837-40050810:40051001-40053266","+",-0.0018438838,0.3831168831,0.416668709213457,"not significant"
"8537","Map4k4","SE","NC_000067.7","40049837-40050810:40051001-40053330","+",0.14642644,0.3490146217,0.457156378225326,"not significant"
"8538","Map4k5","SE","NC_000078.7","69865272-69865583:69865585-69869577","-",-0.0374168667,0.1553446553,0.808703684241305,"not significant"
"8539","Map6","SE","NC_000073.7","98965109-98966679:98966875-98985192","+",-0.3549537673,0.0539460539,1.26804031802711,"skipped exon"
"8540","Map6","SE","NC_000073.7","98966875-98969706:98970492-98985192","+",-0.0270875531,0.3551448551,0.449594472468385,"not significant"
"8541","Map6","SE","NC_000073.7","98970492-98970906:98972994-98985192","+",0.0051332401,0.3551448551,0.449594472468385,"not significant"
"8542","Map6","SE","NC_000073.7","98970492-98972899:98972994-98985192","+",0.0168935946,0.3551448551,0.449594472468385,"not significant"
"8543","Map6","SE","NC_000073.7","98972994-98979571:98979676-98985192","+",0.0042047168,0.3551448551,0.449594472468385,"not significant"
"8544","Map7_and_gene-Rpl32l","SE","NC_000076.7","20126226-20132930:20133043-20137605","+",-0.0025043977,0.2752247752,0.560312474330609,"not significant"
"8545","Map7d1","SE","NC_000070.7","126131071-126132315:126132425-126133816","-",-0.0220471976,0.1518481518,0.818590489672263,"not significant"
"8546","Map7d1","SE","NC_000070.7","126131071-126132315:126132425-126133825","-",-0.0502057409,0.1518481518,0.818590489672263,"not significant"
"8547","Map7d2","SE","NC_000086.8","158242479-158243263:158243361-158245110","+",-0.010450792,0.3441558442,0.463244851179953,"not significant"
"8548","Map7d2","SE","NC_000086.8","158242479-158243263:158243361-158252959","+",-0.2224977031,0.3441558442,0.463244851179953,"not significant"
"8549","Map7d2","SE","NC_000086.8","158242479-158245110:158245220-158252959","+",-0.1363369031,0.3441558442,0.463244851179953,"not significant"
"8550","Map7d2","SE","NC_000086.8","158243361-158245110:158245220-158252959","+",-0.0101280358,0.3441558442,0.463244851179953,"not significant"
"8551","Map7d2","SE","NC_000086.8","158273780-158274764:158274820-158275320","+",-0.1232881448,0.3441558442,0.463244851179953,"not significant"
"8552","Mapk10","SE","NC_000071.7","103114494-103124221:103124292-103137486","-",0.381971836,0.4290709291,0.367470909282633,"not significant"
"8553","Mapk10","SE","NC_000071.7","103114494-103135069:103135140-103137486","-",0.0044055014,0.4290709291,0.367470909282633,"not significant"
"8554","Mapk10","SE","NC_000071.7","103206258-103217945:103218237-103353692","-",0.0006026402,0.4290709291,0.367470909282633,"not significant"
"8555","Mapk10","SE","NC_000071.7","103206258-103353692:103353806-103358756","-",0,0.4290709291,0.367470909282633,"not significant"
"8556","Mapk12","SE","NC_000081.7","89018929-89019326:89019373-89019630","-",0.0738947811,0.2927072927,0.533566457136029,"not significant"
"8557","Mapk12","SE","NC_000081.7","89019373-89019630:89019659-89019780","-",0,0.2927072927,0.533566457136029,"not significant"
"8558","Mapk14","SE","NC_000083.7","28910829-28911730:28911774-28932748","+",0.0033269802,0.3701298701,0.43164586519902,"not significant"
"8559","Mapk15","SE","NC_000081.7","75866792-75866921:75866950-75867083","+",0.1961674426,0.3337250984,0.47661113021445,"not significant"
"8560","Mapk15","SE","NC_000081.7","75870112-75870220:75870323-75870399","+",-0.0053527204,0.3337250984,0.47661113021445,"not significant"
"8561","Mapk4","SE","NC_000084.7","74068238-74070201:74070345-74102962","-",-0.0301663346,0.3591408591,0.444735182809827,"not significant"
"8562","Mapk4","SE","NC_000084.7","74070345-74080883:74080944-74102962","-",-0.0081046657,0.3591408591,0.444735182809827,"not significant"
"8563","Mapk4","SE","NC_000084.7","74104347-74179806:74180162-74197911","-",-0.0004076253,0.3591408591,0.444735182809827,"not significant"
